ticket_text,category_id,group_id,cluster
approval flow oracle cod flow cod bun cod ca care se care la mine,internal_it::Hardware,18f2f3d1a4fcd79b4c8a2fcdad8fdf8a196e22932ba63fc205f379908d78ac24,32
stands stands hi please provide adjustable stands monitors thank,internal_it::Hardware,dd0983729f2e073bbfa83a64bb86153230bc4eafee979ddc51096fbe65689c7d,58
suspicious mail again suspicious again hi received yet suspicious attached thanks,internal_it::Administrative rights,6ed2ff0376401f09f733134e0f09db3a47c4e4f662553744da355b5ffa7ba32e,13
project with no client client hello please assign thank kind regards tuesday client hi please kind client code unfortunately seems piece information thanks planning analyst,internal_it::Internal Project,7929f84d1cb2ef81b31cf9d4d5b8817a5a1f41657f903e2cff8788735c464251,4
can edit presentation from one drive application presentation drive application hi presentation drive application please help fix thanks architect,internal_it::Hardware,e578ba65b4420ca7986a26a56f040976f0d8b3fa504cc66caca28d0d431a1816,13
one drive drive hi drive log details how thanks north,internal_it::Storage,51b601b02bcf9e62fd08586ebe5fe524814135ec9bb726a1f46a420bab451827,13
changes to permissions changes permissions hey guys changes done permissions users ability tag also require changes test cases vacation rentals simplified ready testing then failed passed additionally changes done how priority automated follows matrix how thanks information confidential legally privileged intended solely addressee opinions expressed mine necessarily represent opinions susceptible interference intended recipient disclosure copying action taken omitted taken reliance strictly prohibited unlawful received error attachments please notify delete,internal_it::Hardware,15f65da1ce2ca0b2b96a518d733b5610c0d68c02ba8840b13bb2881c9df3ef2e,46
allocate a from the link is re phone problem hi please tickets allocate link id retrieve old device clear unnecessary devices under name kind regards administrator pm re phone problem hi change phone approved please replace after replaced his phone please take steps under warranty galaxy purchased link kind regards administrator pm re phone problem hello think how old runs out battery grade thanks re phone problem hi believe referring which purchased phone old phone meet criteria age usability grade other justification added thread which entitled approve depending justification kind regards administrator pm phone problem hello dealing about phone battery lasts maximum has recommended swap handset which originally bought compatible his thanks head holidays coming october october,internal_it::Hardware,cbec711b9715794f9725a78625f0a136124275b62a4009db170968785c3ec453,7
subscription id subscription id hello kindly subscription id employees thanks digital solution architect,internal_it::Access,0abf864e91db57e7d4341c92c73f804ea7005b918062677a29c4c99c7c054948,48
one drive access drive hi please ensure thank head north,internal_it::HR Support,2bcc030a7630c13f345f9dc154d15b455f005423fe50e434470e928f71baa3b6,30
hard wiring hard wiring hello ability while building top floor picture outlet attached also connect best,internal_it::Hardware,63e6b3f84336a92088223bbb53ee7b084397a949c700e9742b884f3df4820cda,31
new pilot environment pilot environment hello pilot environment name caps pilot has part caps thank,internal_it::Hardware,b7a0381f7c967bc9d00a2782ce4d037a083e811d51f79bda74a399e59dbe4e52,13
time for hi please hi has submitted please reload thank,internal_it::HR Support,84a4eae6e578ce3d5b400937188a45f65b3b83b520522ecdb529056d14b923ef,30
wrong is assigned create wrong assigned hi ask add way range xxx thank tester id image,internal_it::Miscellaneous,19eb075fe47ecfad2b91c561f4cb2493ab46436b33a5d45cf7c7600425e69f49,48
blocked care call care out urgent la la ca pot fix care maine kind regards tester,internal_it::Hardware,8c37f62facc06c502da73ecc6e7304ac19017fa990be0400b2e15588b2acd3af,32
new pipeline pas urgent pipeline urgent hi please please help create pipeline today insert values tomorrow please done opportunity id please log thank officer,internal_it::Internal Project,ef16d43f72b2cfbf506aa165a6bbe339e22547867d01a0d828c61094d8698a27,48
oracle question re question hello thanks lot way approved approve order better about timecard kind regards senior engineer,internal_it::Miscellaneous,971c0ab856b31ee301370c8f46be2df713c813822cacf653aaad9705d9ea4710,7
create user for access create user hello please log assign create generic which repositories let more details thanks,internal_it::Access,401c9013d47d3324448396e1ff9b0ff486b6921355a7214645a97140b30a9ab4,62
re list of users access rights re users rights dear possible extend search provide users these locations store storage thank,internal_it::Access,7c4cfd423b66c504d56402501bf9df55bf3b95cc63ccb8f212ffee301b6b2808,49
and groups re re groups hello thank add well owner replace created avoid situations leave cannot make adjustments thank officer,internal_it::Miscellaneous,082ea35937b91855a4e3350657b674a0842d29b4718a535ad8fffa2cbf188be4,18
read only access on exchange server administration administration hello please administration checking groups by administered because controllers groups voice mails kindly thank engineer,internal_it::Miscellaneous,2b79737ac0bb7bb529ec4de1a7f52b1891d3105c484444968de286818b20af8b,13
please allow me access on console please allow console hello please allowing console managing hosts which related physical host thank engineer,internal_it::HR Support,dad44a0d4b4d8fd217eba6b5be2db3fff456990aeeac5537912971a71d30c539,17
support hello colleagues area please make updates feedback activity functionality thank,internal_it::HR Support,ab28f78ec0aee520df3c1f83de7fd192e8c93d4c976d60f26b8785830406f7fd,13
leaver process disable service now accounts for leavers check status oracle fusion also re leaver process thank investigate ensure accounts closed leaves regards re leaver process hi discussed call please examples user deactivated please let feedback kind regards head ole object picture device independent appointment tuesday leaver process thursday pm pm athens where create meeting room floor dear call discussions related leaver process thank kind regards sox controls ole object picture device independent ole object picture device independent ole object picture device independent join meeting trouble joining app join by phone english kingdom colombia english kingdom denmark english states finland english kingdom germany english kingdom english kingdom macedonia english kingdom english states english kingdom norway english kingdom english kingdom english kingdom sweden english kingdom kingdom english kingdom states english kingdom test english kingdom kingdom test english kingdom find number id forgot dial pin help,internal_it::HR Support,1e99a1ddae1a5e96ee3e2ecfabfb2c755d78c730393a42a722206a76f567017e,7
access to and dear please best regards engineer,internal_it::HR Support,0fba1299cbfb2f0c3849f2966f58f6c8f393c1cb862bdcbc54ca6fa8fd84b023,17
pipeline forecast pipeline forecast hi please rights forecast known pipeline income thanks officer floor blvd district,internal_it::Internal Project,21a80fdcf7467f855c3b96f80d185c0278c7e4cf0ab65bbade2fd01be573d834,31
new starter keys urgent contractor please note urgently create starter commencing tomorrow asap please note details name job title modeller date tuesday date friday march grade discipline location imperative he log tomorrow morning he starts sincere apologies short notice told today thanks mobility officer re urgent contractor importance high sorry please ensure receives possible give much possible afternoon create thanks mobility officer urgent contractor importance high hi please add contractor distribute completion asap move promptly ensure he has he starts tomorrow informed today he commencing tomorrow name job title modeller date tuesday date friday march grade discipline location thanks mobility officer,internal_it::HR Support,b8655819187f06c7fe419f011605bdb5830651b074d8e568643d3e4f3873b492,25
create unknown pipeline create unknown pipeline hi please log according bellow thank engineer re rights unknown pipeline greetings,internal_it::Internal Project,d0ee9e7d6be3086649e51e945952eb63c4ac53457bd2aeb9aed4675aad6688fa,62
backups for staging backups staging hi please log database backup core jobs databases tomorrow morning please let backups ready thanks understanding best regards application engineer,internal_it::Hardware,ccf22744a93c4f4ea34035a069ae4a80c54c5484567d2c063c7d6633993476bb,13
new pas oracle codes hello creating details title name code status closed description type commercial under create entity date date person best regards engineer codes hello please help setting please requests assign thank kind regards pm re codes thanks please advise also how thanks date codes hello apologize delay please informed ready help urgent updated setup form which found policies forms policies procedures view ribbon please note codes separate excel form filled further assistance please let kind regards engineer id image cd codes morning please urgently create these codes thanks,internal_it::Internal Project,6d77e905588eed63e28da8b86ec28ce1a52dd3a3b914833a5d353bc568da1c40,7
new pas oracle codes pas codes hello please help setting please requests assign thank kind regards pm re codes thanks please advise also how thanks date codes hello apologize delay please informed ready help urgent updated setup form which found policies forms fit policies fit procedures view ribbon please note codes separate excel form filled further assistance please let kind regards engineer id image cd codes morning please urgently create these codes thanks,internal_it::Internal Project,f478c51827a38f80b2d3efe500d1e0f23e2fd0751413fc7727a644bf6fb34a05,7
extensible plug needed extensible plug hi hi kindly help extensible plug thanks,internal_it::Hardware,d763d7634e8cd1ecbecc213948703cbd37699879fdfda0ffda6e562a9af285f3,30
network access th floor re floor hi per attached executed please note resources changes tags result please tags add ones listed thank re floor la ca thursday pm floor hi please provide floor listed members included please best ability thank regards mob ext,internal_it::HR Support,2c73104b8fc70cc82c84ee69476d7ab3e2651a77c6f09a39732d9e8f899303fe,31
new pas oracle codes pas codes hi please assist thank kind regards analyst re codes morning please urgently create these codes thanks,internal_it::Internal Project,8af3367ebd5a7986369c10048278495564f8b2db25012d8eb186cfe521786c85,30
requisitioning re requisitioning hello please kindly colleague requester preparer rights entities hi please kindly log thanks kind regards requisitioning hello please help her thank much best regards compliance ext friday pm requisitioning hi tickets events happening moment rights requisitioning please give rights rest has thank campaign,internal_it::Miscellaneous,5eb3391d593961ecc2932f1fc660141822bc89e70e6f1e5003b27da4ea601e6b,49
project clean up access needed to update projects clean call action hello please update codes per excel spreadsheet clean thank officer ext blvd clean call action hi please liaise closed active ones order update by wednesday regards fin floor blvd district friday pm re clean call action dear please find which waiting details update even had tight deadline manage update important number across fin today deadline upon active active update kindly ask help complete action entirely by details next thank hard work update weekend ahead regards fin floor blvd district thursday re clean call action hi kind reminder clean seen latest instructions please find enclosed regards fin floor blvd district wednesday pm re clean call action importance high hi please advised notice error procedure table attributes column referring codes while column attributes updated commercial codes regards fin floor blvd district tuesday clean call action importance high dear view seen perform important clean operation please carefully enclosed procedures together instructions actions please select clients spreadsheet liaise update each attributes each updated once information please updating please make added belonging clients performing updates please keep posted progress please advise by involvement order obtain due please make back by thursday information updated closed well please let regards fin floor blvd district pm re clean call action dear attached find comprising created each client status pm attributes which filled selection well available options kindly ask take which commercial linked client marked yellow add detail find helpful thanks regards pm clean call action dear couple weeks ago launched restructuring process aiming reshape structure existing order improve practices processes levels across accurate database proper classifications represents key effective analysis provides reliable decision making process therefore kindly ask initiative by cleaning updating attributes commonly referred classifications class categories available instructions proceed included guideline attached existing closed pending close database other tools historical analysis ensure comparability cycles provide statistics existing database were created generic options other number attributes detailed leads impossibility building effective reports hence immediate action please carefully procedure attached lines novelties ones attributes removed nature attributes added sector option lists updated pm basically update options previously needed option attributes make attributes properly filled generic option deadline activity friday periodically update regarding progress link updated setup form days kindly ask forward anyone concerned missed questions please hesitate best regards,internal_it::Hardware,f3727487adc5d77605d1b1303315c8ddf57b1c2c8ce0350cab66683dd2638e17,7
network access for new laptop re hello giving change please how much think take receive again moment asking how organize stay too much without thank tester mobile blvd floor district,internal_it::Hardware,082d13bff720d3e36906bd49c1d3aa02ec83e4bf763702b4e9286c62bbcbec4b,31
router temporarily needed meeting rooms for account visit router temporarily needed meeting rooms visit hi visit starting tomorrow expect quite few attendees meetings during visit router meeting rooms infrastructure infrastructure reached via cable due infrastructure appreciate prompt regards senior,internal_it::Hardware,c59c4e9fd15ae2b99443cb58ac12accac05a9580e82f24dd2c9cf33b7d197442,45
ad id for ad id dear ask create ad please assign attention assigned pm tried log via find category thank,internal_it::Access,8a8711a574de45088764af001db5dc2b0e8004f953b0e814b7cd5a1a4ca830c8,18
extension of drive extension drive hello drive extended by order update thank developer,internal_it::Storage,c926cc539f293e5b7f2118c3d8a47ae1532d48e8700eed8146c5d7d24f1e401f,48
new discipline oracle discipline hello please rise content thank regards engineer discipline hello kindly asking assistance creating discipline name discipline creative effective date st july after creation assign employees discipline thread additional information required matter thank kind regards,internal_it::HR Support,4cdc37f1d849fd83f29d7b94cbc38a82910ad9e1d3fc2d268ddad13c94038de4,4
please provide please provide hello please provide second monitor floor tower thank developer,internal_it::Hardware,b19ce7da311155f89c66efd330736e0c42e37ef2ba0a5b8025d6361ae54c0f39,58
monitors monitors hello please provide monitors floor thank best regards front developer,internal_it::Hardware,140367ec354825bc315f361e68d21321ece6e1a18074be92de61cf33eaf13c55,58
additional cords additional cords hi please provide more cords developer mobile,internal_it::Hardware,74364dc69ff1232fa83561073bcb32bfdd1f401ec17bb55497957c1a7fe3bead,58
item item hi staging today thank best,internal_it::Purchase,000b5cb43ae440fdfb3e3ad9b486a131b986619d8e2f43d1392ea4296cbeddb0,13
device recovery report printer alert duplex unit is not set device recovery report printer duplex unit printer out details selected tray tray copier details tray scanner ready details model name device name comment host name printer name print name file name printer name zone name name computer name share name device printer printer notified,internal_it::Miscellaneous,a656220c36424871f5f9c7b52676f69e55f13cb00883f510fb847df5ac3f851c,31
rights access to for rights hello please replicate rights permissions also included test additional information please let thanks accounts receivable accountant ext,internal_it::Access,fd95454ae15bfb425b274eb8caaa682bb5a30adca548a13ef599663605968897,49
user account user hello starter today him please create user best regards engineer,internal_it::Access,119d6fbc3bc5bca5dfb4e8a31d1e2c6aa8bf4854d733b0ccd6003613da456d80,62
test machine credentials test machine credentials hello reopen problem solved machine azure additional information needed order find machine developer,internal_it::Hardware,87fcd1100fb5a7df233ab342e91e1d157b035d9252907c0ace09f02ee5fdccb1,13
access dear please give thank tester,internal_it::HR Support,54ff617bb8ac90c032e33cf1176e6055ba3a39ae1727e579af44bbd12ddc14a9,17
vs employee locator vs dear eel please investigate has started active eel yet thank planning officer ext,internal_it::Access,dfb25e8e36a7999c7e29f9da81500f410236dadd54b246ffff546a378b3bd8b7,13
access link link dear provide link reports reports forms view kink order reports thanks officer,internal_it::HR Support,351e58b0e85fa39b3d28388c1d0ce4df4dba9a3191e2bf97286011467ae6674d,58
oracle performance issue performance issue hello under loaded minute seconds please issue performance issues occur whenever app timecards reports etc thanks senior,internal_it::HR Support,0d531b35a9fabb6702e2d09881dae5731426eceb3631067b9fad6818e45f591d,13
new employee not active eel active eel hello please log eel colleague started cannot find eel assign her thank regards officer,internal_it::HR Support,70d087e6f76c891df655fa8205df1d3fffc026882ebfe184a61fe6d51b17d7ac,4
text from received opened phone number hello picture back mobile phone thanks,internal_it::Hardware,c26c4a177fd53420c919bdecab0a1f9f19452200c7c9a709d8f034863270e43c,1
access to area area hi please area resources thank officer,internal_it::HR Support,1486d02174ee0a126fda6ec443701de36c6307287fb9519f0570c89495b549d5,17
planned work on information request planned work hi please advised planned upgrade today romanian during process upgrade upgraded by after upgrade restarted affected site cr best regards senior infrastructure engineer infrastructure upcoming holiday none,internal_it::Administrative rights,a9b04826e2b0de374d715831c7c4602cf5b1e254700f64e4b18e8a545d0cb9aa,45
who is for tudor dear please help find out thank best regards test lead,internal_it::Hardware,bd9a5c256351e542e7d3a01b0c4bd029410c523cbda2acc720e949ec92712d28,13
re new contractor re contractor hi date has confirmed today please updates made thanks kind regards re contractor thanks kind regards re contractor hi updated information kind regards tuesday pm re contractor hi apologies advised date kind regards re contractor hi date has extended friday please amendments made kind regards pm contractor hi please add contractor asap date next name job title interim treasury date july date friday grade discipline location kind regards,internal_it::HR Support,ac647a2c6ed923d5fe2006947bd99483d1ab32fdae380faa40e0ddcb7b9d791a,7
access to th floor floor hello starting rejoined building since till worked building previously operating floor employees area floor restricted doors badge please assist matter thank,internal_it::HR Support,2e9727595e6a508462cd2cdee47fd626d564b07ce2c80542ca90734c40311d49,31
new cosec area on cosec area hi ask shared area file myself write called cosec thanks ext mob glee zone,internal_it::HR Support,74697038c43742cf480df20479151c87863e8df5e7b526b71fb7cf2fb8b8afc6,31
project codes setup oracle pas and codes setup dear teams please help addition two codes these find attached enjoy weekend programme portfolio officer mobile phone,internal_it::Internal Project,55b6eb78b79a8fa0014b97a146100601121c52b8b3fc621773b177b3b6c075f6,1
women leadership conference re women hi received attach right after informed blacklisted please done side tester,internal_it::HR Support,f360d0f2e61324659186847477c923a6d105bc1ebdca4ef42ce478980db58ffb,7
pipeline project pipeline please create known pipeline thank,internal_it::Internal Project,8d862f0fe076befc7afe00ff12ca69d82e478eb934bc065f7179f9fe4357cf4f,62
access hi kind regards head,internal_it::HR Support,c6af05074ae1b16451944e1e1787e8596e39fc447c0a3c7c9899cf6bb7867f3b,17
procurement reports access reports hi guys please reports colleagues well thanks hi please kindly log kind regards,internal_it::HR Support,7599ab259589186dabde9b0a2d06a741a44d18a3fd983879e0af5234003d4061,63
new projects to be created oracle and pas created hi kindly ask creation more details excel files attached assign considering several duplicate customers slightly different kindly ask exact name provided order avoid issues let additional information weekend planning analyst,internal_it::Internal Project,661a20cfc9bfa53a0226bc39210c5e5d712072fe59bc05c1137bbc806eb5a19f,7
access hello forecast editing rights cannot number days employees allocated pm please let additional order forecast thank officer holiday,internal_it::HR Support,015666e27e6f1d580adcacdbdef30c31e9fb0d6862007099e1f87c55037838ab,49
its time report report hello appreciate delete card reported status error please dele modify by myself thanks senior,internal_it::HR Support,bca4d1151dce383d3cce9590b0e2a0f212839d19c108407b4ee33cc1e63cdfa3,34
changes oracle changes hello please find attached excel file changes please log respect thank kind regards,internal_it::HR Support,23088ee0699dd55e2728bf3a1dcf4eefd202def0e1008efa4dcfcb31d5898921,13
request oracle and pas project setup has been assigned to am oracle pas support setup has assigned hello please assign kind regards thursday pm setup has assigned hello please advised record number has assigned please review details take appropriate action reference number details assign reference assignment summary null choose template applicable setup please provide short description setup details please attach completed setup form link forms policies forms policies procedures priority affected add requested location tower location tower attachments setup form please link kind regards ref msg,internal_it::Internal Project,5d487f538dfb1333865fa3b1e2c01559e6f9bef3821f754ef1e84f90f9ba6afe,57
access hi please job description templates paged consultant template id description templates thank,internal_it::Storage,173687561253887ce805befdeb8afcaa9e37649a4e11e415aa1d59dc77d67996,30
new updates available updates available hi guys suggests software download called best endpoint agent install cheers,internal_it::Administrative rights,2c1191bc7b40fc10a41872b1b2fbf12eb64721e31b4d031643a8fc3958cadd28,63
public of servers public hi public thanks,internal_it::HR Support,91b086cb3e201267acfdd54f58231c57b4bbb0821be85c38f6baf8c5a0b53123,45
re request item publicly re item publicly se pare ca la problem care resolve cat si lung se la number name number number,internal_it::Hardware,b7951d6bbf85c6538611e061e720dc63e90d15f6a1e3f9b373a6f9b6a1311433,32
remove please from the that receives alerts from now whenever a new incident is being assigned update to the project managers tech queue re requested item drive kennedy work note added hi help please seen requested multiple times whatsoever thanks,internal_it::Miscellaneous,7197dcde0615e18e17dd71cd4457b125e7635d8ce8ef362641150a96c9bbbb09,13
confidential environments confidential environments hi seems cannot regards friday pm confidential environments hi tried got response thanks undeliverable confidential environments has failed these groups because restricted more information about issue code diagnostic information administrators generating remote returned resolver authentication required id id via transport return path by id mr es pp ox moore msg ref tower originating hits required tests version banners checked by tower protection by id mb prod version cipher id by mb prod id confidential environments thread topic confidential environments thread index date id accept language content language has attach originating diagnostics mb diagnostics filtering correlation id mb mb report test report test mb mb forefront forefront report out mb mb prod none content type mixed boundary mb mb mime version hosted id transport mb unique attachments confidential legally privileged intended addressee named recipient must disclose reproduce copy distribute contents communication received error please then delete content protect ensure compliance policies protect confidential information registered wales embankment registered number,internal_it::Hardware,6092bdbf2af17030bf162d321708f2e52a892b32af6cdb412feee237a7affef4,51
rights on for new colleague rights colleague hi colleague clients collector his user same rights example thank developer,internal_it::Access,20d6d588df9c373ef8f7960288db59879784b0373be6b64b5a2ce3f385896aa9,49
notification maintenance dear due slow performance going database duration during period won accessible please communication users client heads client infrastructure additional information please hesitate kind regards engineer,internal_it::Hardware,31f04a34c4295f558c0058420d2951b381c43a93d09c76eae401b66a2ecb32e8,45
obi report improvements obi report improvements hello improvement made existing obi reports active candidates report status filter useful filter candidates according status because cannot exclude rejected candidates without filter statuses clean lot duplicates clean candidate profile report status step filter filter out candidates rejected step status filter modified date filter useful change report results way eliminate candidates had status changes months perfect interval requisitions candidates step eliminate duplicates according step clarify candidates assigned multiple requisitions same order report candidates displayed once within requisition where reached step status offer step elimination candidates reached offer step status accepted report along requisition assigned bit more complex help solution problem since these candidates certainly close requisition assigned listed operational report thank please let further details required best regards find out more about experience blvd floor district please refer section entities,internal_it::Hardware,7688f527363d074270e866258771d64683d06d6f08c307a0a3938f44549005b2,34
please move to approved stage please move approved stage hello please help by error opp approved please move approved stage opportunity id thanks best regards,internal_it::Miscellaneous,88edf46fb1154a99a5181258c50bf05aad4724a7105625d546fca1b8d5ca3cf4,48
admin console permissions console permissions hello migration require console delete fresh install without step boot fail os installation possible thank kind regards infrastructure ext phone,internal_it::Hardware,d69a7f6b5c7d5e665a624ea685afcb5f9dca1d59176fc0060a83fda9e4f4e236,45
neon inserts instances friday pm neon inserts instances hi please getting backup inserts database creating database structure getting backup possible please instance instead backup inserts please assign thanks application engineer,internal_it::Hardware,e20b0fe92f49d9d3558c2c522ababac59d54b6365789378a3a18059363b81231,4
connect access connect hello sometimes work save documentation please provide instructions how install software required how connect thank kind regards,internal_it::Hardware,0d5dc597025cc9921c1371c35036e6436adda0e2a96587cccc4008983b8a8184,58
rights rights hello everyone modify rights locations rest infrastructure share share kind regards senior infrastructure engineer infrastructure upcoming holiday none,internal_it::Storage,70cb99228b739a20f64b32b5576b3f5ae3499c57a350556d8f34e68e3256c4c5,45
information for en solved information solved hello please she she requested information provide information regarding number purchase date supplier thank engineer ext,internal_it::Purchase,8220a2f95d892c6463462c7aad1da178ebff5db8068b74e39d4826de9e13f782,4
re new request re hi guys haven seen updates done thanks regards wednesday pm hi guys mappings done main proxy pound take care mappings actions required side test test stag stag train train prod prod thanks regards design lead,internal_it::Hardware,c576e43c19f9acf0451bbdec66c9191b2b84d5de6872452c848cd7e619086e5f,63
adaptor borrowed adaptor borrowed hello borrowed adaptor guys trip return come back thank senior software tester,internal_it::Hardware,64910f33befefdf4bd4f84ab33955761a5dd1eaeda178a7e7f45983081d6719f,13
contract renewal costs hitting contract renewal costs hitting hi please log let exactly licenses item id item name model serial sub category name contract contract id location plus processor uh operating ct slough centre licenses were renewed more administrator,internal_it::Miscellaneous,3a450f5a5e5be8afbc38e2e22696bb6bee032905d4d6931c354bd796a4c489e4,48
annual service recovery test intrusion detection system service expected outputs intrusion detection document template restore tests work instruction restore template upload documentation forms restore tests view bb ribbon effort book restore tests code,internal_it::Internal Project,d81417a58ff95a31f768ddf316b0a8936c6d92b0e6d15f1cabf56836c850d45a,13
and sonar integration sonar hi helped integrate sonar please log base thank engineer,internal_it::Hardware,3817e71976a5005c89819a9333ef2ccc603e19b31626b89977e100ba7e39449e,4
set up a redirect re updated user friendly app hi absolutely agree session due course finish rolling out iron out crinkles re while away please let more needed thanks,internal_it::Access,ea364355617f806b9fbc41ac9e964a2b3614eb85b5b27ef07b23ce2792e6a47d,7
access to soft closing soft closing hello please give file upload results soft close possible due soft closing every friday thank regards officer,internal_it::HR Support,7dc0f6f22a6920fb3b710792b75f912afd389227ec95d239daeb996457a789d5,17
pas access urgent hello please provide pm caps perform activities kind regards agile,internal_it::HR Support,7fcdf44e498b83ae5e2ef928f3ee8e2e39111e35e29a3303810937be426eaba1,58
request oracle and pas project setup has been assigned to am oracle pas support setup has assigned hello please assign kind regards thursday pm setup has assigned hello please advised record number has assigned please review details take appropriate action reference number details assign reference assignment summary null choose template applicable setup please provide short description setup details completed setup form attached priority affected add requested location states location states attachments setup form please link kind regards ref msg,internal_it::Internal Project,228424407f30aac0bfc231c094c4a34dc31f62ef06c38a593e8bc8587da53601,57
pass pass hi pass activated thanks,internal_it::Access,ded17f4a1871bdaad4804af4a1a61302d276885ee0b1fd61180fc0afa7604826,30
other language after windows update other language after update yet english shown good morning sirs madames technical problem did update morning word excel perfectly done also preferred language explorer folders icons functions english placed top well left hand side enclosed please transmit screen function respective options english thank kind regards senior consultant main main,internal_it::Hardware,9ce6b11872957ce0f20ea19cc04356b8c9ac3d349c3d8abcc59f43d74259a46f,13
action reason to be added oracle action reason added hi please best regards analyst wednesday pm action reason added hi guys please help extend drop down assignment change action reasons reason short term assignment short term assignment short term assignment extension short term assignment termination term assignment term assignment term assignment extension term assignment termination let thanks,internal_it::Miscellaneous,a90d633cd9811281d27c74ad134964127cdd885c62be1525c6f0e863c3c670c8,63
external hello please assign hi please make needful connect these thanks friday burns re hi received details remote please update policy these build please let myself questions also arranging performance upgrades machines machine thanks burns re hi thank works seems expired please help please note thank regards tuesday burns re hello please informed implemented cr tunnel tunnel running session type index protocol hashing bytes tx bytes duration please ask everything let further assistance best regards senior engineer please consider environment print tuesday burns re hello thank updates thing morning keep posted regards pm burns re hi change has completed perspective mentioned remote machines whilst collate remote thanks burns re hello please emergency cr order tunnel please find attached diagram prepared form please feel free write additional question related best regards senior engineer please consider environment print pm burns re shared secret key burns re loop pm burns re hi configured push rules these evening ready configuration tomorrow please arrange destinations machine machines were floor made available whilst collate require liaise burns regarding thanks burns re update please sorted today please let thanks burns re hello working receive required information next hrs thank regards thursday burns re hi kindly arrange attached form completed please thanks burns re hi please let more information side thank again cheers wednesday pm burns re thank liaise thanks burns re hi infrastructure work resolve issue please ask members him thank again wednesday pm burns re hello please browse links required information personal layouts link expire days renewed process getting work keep posted thank regards wednesday pm burns re hi discussed along kindly provide name details colleague advise details please then arrange call include colleague assist configuring thank burns re please oblige thanks burns re hi thanks completed questionnaire process reviewing completed come back copy policies mentioned document information policy policy plus sub policies regards burns re hi please completed questionnaire attached please let questions next steps regards burns re hi thanks agreement active contract vendor has vendor reviewed commercials since site site requirement user related background questionnaire completed please let addresses regards burns re hi possible update require vendor questions please let least client running regards burns hi networks engaged vendor called providing augment teams increase namely burns concerns purpose operating model adopting consist resources site near shore fairly fluid rotating two locations therefore requirement site site developers testers connecting order repositories transition augmentation therefore required similar working capability located site hosts platforms require determined front provide definitely require source code working driver urgency these resources ii therefore important running quickly similar operating model whilst pose accept appreciate help also appreciate fast turnaround making please let paperwork required myself best regards head post level logo,internal_it::Hardware,5cc1a07cefbd49390bd4036dc9675fb328663eb213d17df3b46e69009f7fd242,7
bit bucket access bit bucket hi please regards developer,internal_it::HR Support,aca612b0a3f29091e71c3b7256179b157d9497cf714ca24399b0f6f4aa0a2a51,30
new open work hello changed work monitors about understand installed by default computer installed please help tester,internal_it::Hardware,d9c62f30400b3da2695179988e1ae0366ca7d49e102f5667f8fdc4c3fb1ace0a,13
remove access card permissions on thursday pm dear please advised how granted unrestricted areas further permissions removed let assist thank kind regards analyst ext history reference history additional comments visible hello yesterday successfully badge today appears disabled please re thank additional comments visible re hello stay starting today until friday kind regards additional comments visible hello stay starting today until friday kind regards description receive badge id card,internal_it::Access,ae3752900414e4cf518070fd544eedb6cd14c444bef064216354d49918214ea7,5
urgent set up pipeline pas urgent pipeline hi ask favor meaning help create pipelines opportunities appreciate help urgently want forecast under created today deck opportunity id opportunity id other information hesitate thank much officer,internal_it::Internal Project,7fb884e782da9a6589938a9c3f825f6879a1d42abc5390276409a0e559882463,48
video capabilities bucharest video capabilities hello help best video technical solution custom setup secluded thank tuesday re video capabilities based video calling vc various teams video conferences video mix best specify type collaboration re looking rather than limiting solution video think options provide vc make video call while supporting secondary input allow users view thin client potential solution based how interpreting re accomplish discuss further return note because infra certain more experimental supportable other locations pm re video capabilities hi necessarily looking readily available solution solution understand solution similar thanks pm re video capabilities unfortunately readily available solution offices built thin client telephony video supported pm video capabilities hi currently rooms currently large tv zero clients these rooms video requirement video these rooms via while please let best solution thanks disclaimer contain confidential privileged information intended recipient received error please notify immediately destroy delete hereby notified unauthorized copying disclosure material strictly prohibited communication informational purposes intended offer solicitation purchase sale instrument official confirmation transaction information contained communication warranted completeness accuracy subject change without notice comments statements made communication necessarily reflect affiliates,internal_it::Hardware,1c6e63d4f57f28e3e949333e9e42f4c1c612d883466bde9de2e444464fb1b278,35
memory memory hi has run out memory investigate urgently bigger hard drive best chief officer,internal_it::Hardware,d09e475c062e1d0425ecde302b00f9dbe06a11d4685b26de193c0ebb79c4ddb2,13
request hi guys please confluence thanks thursday pm hi member joining requesting create id thanks testing water street floor ny mobile information transmitted content communication confidential intended intended recipient affiliates subsidiaries intended recipient hereby notified information contained transmitted communication dissemination copying communication strictly prohibited received communication error please notify immediately by replying delete,internal_it::Access,b7eb6ae8e8e8532d4ed1436e5a1e93507c102fa81cb0dc08e20cfe0baa42b83c,35
device alert notification add toner black device add toner black printer printing details low black toner copier busy details low black toner scanner busy details model name device name comment floor host name color ad name stateless stateless stateless stateless stateless print name file name printer name zone name name computer name share name device good notified,internal_it::Miscellaneous,ce49fd2df60e304349634515187eac8774a8c9587593c38d671a5478593c1bce,31
bug tracking tool tracking tool hello testing tracking tool opposed were wondering instance please advise thank senior tester,internal_it::Hardware,69dc101266d24999b9b277c2975fa556928136607f0c4097247d6829c46fb5b8,13
